caseID;earliness;avg_alarms;avg_true_alarms
599;0,93956;0,15000;0,79000
600;0,93956;0,15000;0,79000
601;0,93956;0,15000;0,79000
602;0,93289;0,16000;0,78000
603;0,92822;0,17000;0,78000
604;0,92822;0,17000;0,79000
605;0,92822;0,17000;0,79000
606;0,92822;0,17000;0,78000
607;0,92732;0,18000;0,78000
608;0,92732;0,18000;0,78000
609;0,92732;0,18000;0,78000
610;0,92160;0,19000;0,78000
611;0,92293;0,18000;0,78000
612;0,92203;0,19000;0,78000
613;0,92203;0,19000;0,78000
614;0,92203;0,19000;0,79000
615;0,92203;0,19000;0,79000
616;0,91403;0,20000;0,79000
617;0,91403;0,20000;0,79000
618;0,91403;0,20000;0,79000
619;0,91403;0,20000;0,78000
620;0,91958;0,19000;0,78000
621;0,91642;0,20000;0,77000
622;0,91642;0,20000;0,76000
623;0,91642;0,20000;0,76000
624;0,91642;0,20000;0,76000
625;0,91642;0,20000;0,76000
626;0,91642;0,20000;0,76000
627;0,91642;0,20000;0,76000
628;0,91642;0,20000;0,76000
629;0,91642;0,20000;0,76000
630;0,91642;0,20000;0,75000
631;0,91642;0,20000;0,75000
632;0,91642;0,20000;0,74000
633;0,91642;0,20000;0,74000
634;0,92279;0,19000;0,73000
635;0,92279;0,19000;0,73000
636;0,91824;0,20000;0,72000
637;0,91901;0,19000;0,72000
638;0,91234;0,20000;0,72000
639;0,91234;0,20000;0,72000
640;0,91234;0,20000;0,72000
641;0,91234;0,20000;0,73000
642;0,91234;0,20000;0,74000
643;0,91234;0,20000;0,75000
644;0,91234;0,20000;0,76000
645;0,91234;0,20000;0,77000
646;0,91234;0,20000;0,77000
647;0,91234;0,20000;0,77000
648;0,91377;0,19000;0,77000
649;0,91377;0,19000;0,78000
650;0,91377;0,19000;0,78000
651;0,91993;0,18000;0,78000
652;0,91993;0,18000;0,79000
653;0,91993;0,18000;0,79000
654;0,91993;0,18000;0,79000
655;0,91993;0,18000;0,80000
656;0,91993;0,18000;0,79000
657;0,91993;0,18000;0,79000
658;0,92059;0,17000;0,79000
