n;mae
1494;0,076462061
1495;0,07702693
1496;0,076951186
1497;0,076816817
1498;0,076815723
1499;0,076812259
1500;0,08261646
1501;0,082750384
1502;0,087527944
1503;0,081175922
1504;0,081743581
1505;0,08172951
1506;0,081745316
1507;0,081912145
1508;0,081643194
1509;0,086436183
1510;0,081076658
1511;0,081085867
1512;0,081837265
1513;0,082459066
1514;0,082462741
1515;0,083423886
1516;0,078253415
1517;0,076983916
1518;0,077991268
1519;0,077996878
1520;0,07952959
1521;0,078867825
1522;0,079470824
1523;0,081826139
1524;0,081827397
1525;0,081547828
1526;0,080841792
1527;0,080707193
1528;0,080251364
1529;0,080217582
1530;0,080219966
1531;0,079601069
1532;0,073180024
1533;0,072806928
1534;0,072836545
1535;0,073462833
1536;0,074187747
1537;0,073567559
1538;0,0735848
1539;0,073573992
1540;0,074195959
1541;0,074213286
1542;0,067989332
1543;0,068468953
1544;0,068990139
1545;0,069018773
1546;0,071707272
1547;0,071726554
1548;0,070193407
1549;0,078357764
1550;0,086181734
1551;0,085523075
1552;0,085557598
1553;0,084848907
1554;0,087378336
1555;0,08799345
1556;0,087991269
1557;0,087979381
1558;0,087982855
1559;0,086178214
1560;0,086210712
1561;0,086313278
1562;0,08695075
1563;0,087465642
1564;0,088286083
1565;0,089040098
1566;0,094560465
1567;0,09391527
1568;0,093930715
1569;0,09404078
1570;0,094082553
1571;0,094695243
1572;0,095297979
1573;0,095512634
1574;0,100617611
1575;0,102101235
1576;0,10213932
1577;0,102592344
1578;0,103249041
1579;0,10324803
1580;0,103237857
1581;0,103143958
1582;0,103159423
1583;0,10301915
1584;0,102870615
1585;0,102885887
1586;0,097500125
1587;0,097482636
1588;0,097598314
1589;0,097635102
1590;0,09835912
1591;0,098360939
1592;0,098446027
1593;0,097686999
1594;0,099671878
1595;0,099839776
1596;0,099841151
1597;0,09928525
1598;0,099283331
1599;0,099837227
1600;0,093531886
1601;0,092820123
1602;0,088733707
1603;0,088727899
1604;0,088140973
1605;0,087459097
1606;0,088199312
1607;0,087513418
1608;0,086960794
1609;0,083336726
1610;0,084408693
1611;0,084393669
1612;0,084173357
1613;0,083547987
1614;0,083543526
1615;0,083248017
1616;0,084076349
1617;0,086047753
1618;0,08571676
1619;0,085878989
1620;0,08368106
1621;0,085414469
1622;0,084824831
1623;0,082976877
1624;0,087114354
1625;0,086472649
1626;0,086562286
1627;0,086573985
1628;0,085902391
1629;0,08872247
1630;0,089545867
1631;0,091494845
1632;0,092067802
1633;0,091582512
1634;0,091552599
1635;0,090932949
1636;0,090896305
1637;0,090907643
1638;0,09092552
1639;0,091659533
1640;0,091034762
1641;0,091753637
1642;0,091749133
1643;0,09126371
1644;0,097032827
1645;0,097007495
1646;0,097219291
1647;0,097770591
1648;0,097172444
1649;0,088269764
1650;0,080491834
1651;0,081184055
1652;0,081157326
1653;0,081161047
1654;0,078484314
1655;0,078448219
1656;0,078529077
1657;0,07855458
1658;0,079062623
1659;0,079079642
1660;0,079623901
1661;0,08171423
1662;0,081745989
1663;0,081163719
1664;0,080845345
1665;0,080099316
1666;0,074794072
1667;0,075551972
1668;0,075540391
1669;0,074698255
1670;0,07464975
1671;0,074043797
1672;0,074134859
1673;0,07334776
1674;0,068246986
1675;0,067546349
1676;0,068153499
1677;0,070947132
1678;0,070305437
1679;0,070922423
1680;0,071651431
1681;0,070886107
1682;0,071512507
1683;0,075340322
1684;0,075457722
1685;0,077436114
1686;0,076718129
1687;0,076721468
1688;0,075998442
1689;0,075972446
1690;0,075243485
1691;0,074664132
1692;0,07392869
1693;0,073922865
1694;0,07253512
1695;0,071834318
1696;0,071832495
1697;0,071831444
1698;0,072455755
1699;0,071923976
1700;0,0719275
1701;0,074126483
1702;0,07344276
1703;0,076973038
1704;0,076983655
1705;0,076983437
1706;0,076216358
1707;0,076234512
1708;0,082506438
1709;0,081901476
1710;0,080835896
1711;0,081514253
1712;0,081967485
1713;0,081971358
1714;0,081966493
1715;0,080959577
1716;0,080091131
1717;0,078627443
1718;0,077886978
1719;0,079089786
1720;0,079279454
1721;0,077557025
1722;0,077563058
1723;0,077685861
1724;0,073546928
1725;0,079996129
