n;mae;;;;
1244;0,545432033;;;;
1245;0,545432033;;;;
1246;0,55476359;;;;
1247;0,554551277;;;;
1248;0,545586086;;;;
1249;0,554548143;;;;
1250;0,54515674;;;;
1251;0,546477687;;;;
1252;0,538138203;;;;
1253;0,538029873;;;;
1254;0,529033386;;;;
1255;0,529341028;;;;
1256;0,529648669;;;;
1257;0,539121671;;;;
1258;0,530132668;;;;
1259;0,521208626;;;;
1260;0,521877428;;;;
1261;0,531402247;;;;
1262;0,531232423;;;;
1263;0,540390865;;;;
1264;0,549004475;;;;
1265;0,539897381;;;;
1266;0,539223371;;;;
1267;0,539049355;;;;
1268;0,531293928;;;;
1269;0,531487388;;;;
1270;0,538880485;;;;
1271;0,538263082;;;;
1272;0,533666092;;;;
1273;0,527302121;;;;
1274;0,520041716;;;;
1275;0,518133983;;;;
1276;0,51247061;;;;
1277;0,506149568;;;;
1278;0,506971912;;;;
1279;0,504780704;;;;
1280;0,503991033;;;;
1281;0,503587463;;;;
1282;0,495923137;;;;
1283;0,49719415;;;;
1284;0,490776773;;;;
1285;0,488168385;;;;
1286;0,48655493;;;;
1287;0,485811451;;;;
1288;0,488717594;;;;
1289;0,489821582;;;;
1290;0,483588207;;;;
1291;0,48683136;;;;
1292;0,490122264;;;;
1293;0,480760822;;;;
1294;0,473997775;;;;
1295;0,467580398;;;;
1296;0,471755189;;;;
1297;0,478315208;;;;
1298;0,471150437;;;;
1299;0,469289443;;;;
1300;0,474415399;;;;
1301;0,466608295;;;;
1302;0,463285901;;;;
1303;0,466952011;;;;
1304;0,45920723;;;;
1305;0,453295073;;;;
1306;0,45845769;;;;
1307;0,459375443;;;;
1308;0,455940794;;;;
1309;0,448167831;;;;
1310;0,444838738;;;;
1311;0,437065255;;;;
1312;0,433656116;;;;
1313;0,435041026;;;;
1314;0,427188521;;;;
1315;0,431018834;;;;
1316;0,42561012;;;;
1317;0,43031481;;;;
1318;0,431596397;;;;
1319;0,426726468;;;;
1320;0,431564771;;;;
1321;0,423251891;;;;
1322;0,423979047;;;;
1323;0,415156437;;;;
1324;0,420025179;;;;
1325;0,424606407;;;;
1326;0,422959731;;;;
1327;0,417957623;;;;
1328;0,409752241;;;;
1329;0,410987749;;;;
1330;0,415692603;;;;
1331;0,407487527;;;;
1332;0,412356191;;;;
1333;0,403772228;;;;
1334;0,408863304;;;;
1335;0,404440567;;;;
1336;0,408901518;;;;
1337;0,404353791;;;;
1338;0,40905982;;;;
1339;0,409808699;;;;
1340;0,405260972;;;;
1341;0,410012309;;;;
1342;0,414435045;;;;
1343;0,409825546;;;;
1344;0,401354798;;;;
1345;0,392392741;;;;
1346;0,383061164;;;;
1347;0,373729545;;;;
1348;0,373330433;;;;
1349;0,364001906;;;;
1350;0,373393309;;;;
1351;0,373269081;;;;
1352;0,382358499;;;;
1353;0,382272024;;;;
1354;0,391576153;;;;
1355;0,382184063;;;;
1356;0,382187196;;;;
1357;0,37262628;;;;
1358;0,382384725;;;;
1359;0,382383093;;;;
1360;0,373054565;;;;
1361;0,372688188;;;;
1362;0,374033738;;;;
1363;0,364618626;;;;
1364;0,355750047;;;;
1365;0,365164783;;;;
1366;0,374493208;;;;
1367;0,374520672;;;;
1368;0,37415734;;;;
1369;0,383438128;;;;
1370;0,385310903;;;;
1371;0,3851589;;;;
1372;0,390158803;;;;
1373;0,387211396;;;;
1374;0,395241203;;;;
1375;0,388489126;;;;
1376;0,394987961;;;;
1377;0,391708051;;;;
1378;0,39050038;;;;
1379;0,384114857;;;;
1380;0,376671387;;;;
1381;0,376806834;;;;
1382;0,375791506;;;;
1383;0,379632683;;;;
1384;0,376736469;;;;
1385;0,370554244;;;;
1386;0,368092668;;;;
1387;0,364253417;;;;
1388;0,370276362;;;;
1389;0,368700204;;;;
1390;0,370858548;;;;
1391;0,367668827;;;;
1392;0,369315569;;;;
1393;0,374402787;;;;
1394;0,376545939;;;;
1395;0,373643239;;;;
1396;0,370272578;;;;
1397;0,368650389;;;;
1398;0,375607615;;;;
1399;0,376040787;;;;
1400;0,371468302;;;;
1401;0,379189553;;;;
1402;0,37431036;;;;
1403;0,370805202;;;;
1404;0,371924878;;;;
1405;0,369428397;;;;
1406;0,371492813;;;;
1407;0,375494221;;;;
1408;0,379301661;;;;
1409;0,378026148;;;;
1410;0,377118932;;;;
1411;0,376837502;;;;
1412;0,375745143;;;;
1413;0,375463407;;;;
1414;0,381198979;;;;
1415;0,378081044;;;;
1416;0,383655543;;;;
1417;0,387898604;;;;
1418;0,39386641;;;;
1419;0,39408432;;;;
1420;0,394302229;;;;
1421;0,397989731;;;;
1422;0,398440556;;;;
1423;0,402946811;;;;
1424;0,398147262;;;;
1425;0,402134962;;;;
1426;0,403224694;;;;
1427;0,403942398;;;;
1428;0,40812973;;;;
1429;0,412316756;;;;
1430;0,408592682;;;;
1431;0,415537707;;;;
1432;0,41609151;;;;
1433;0,416415367;;;;
1434;0,41279092;;;;
1435;0,411822406;;;;
1436;0,407143959;;;;
1437;0,402816959;;;;
1438;0,398567084;;;;
1439;0,40184116;;;;
1440;0,401443311;;;;
1441;0,401927935;;;;
1442;0,40241256;;;;
1443;0,398729649;;;;
1444;0,402360082;;;;
1445;0,403032872;;;;
1446;0,412168725;;;;
1447;0,416656895;;;;
1448;0,422380211;;;;
1449;0,426868423;;;;
1450;0,418466133;;;;
1451;0,410063657;;;;
1452;0,406425804;;;;
1453;0,414107835;;;;
1454;0,409986094;;;;
1455;0,41009326;;;;
1456;0,401800486;;;;
1457;0,407011594;;;;
1458;0,402523324;;;;
1459;0,411292182;;;;
1460;0,415296506;;;;
1461;0,407007016;;;;
1462;0,406587616;;;;
1463;0,406681892;;;;
1464;0,407692871;;;;
1465;0,399403054;;;;
1466;0,395047364;;;;
1467;0,396277383;;;;
1468;0,401250216;;;;
1469;0,396328251;;;;
1470;0,391614713;;;;
1471;0,396336897;;;;
1472;0,395545255;;;;
1473;0,40417915;;;;
1474;0,39554964;;;;
1475;0,396614746;;;;
1476;0,393537832;;;;
1477;0,398260076;;;;
1478;0,397893488;;;;
1479;0,402249179;;;;
1480;0,40626128;;;;
1481;0,410849457;;;;
1482;0,417305246;;;;
1483;0,415938545;;;;
1484;0,418885003;;;;
1485;0,425016985;;;;
1486;0,421169218;;;;
1487;0,417641073;;;;
1488;0,408796854;;;;
1489;0,409424045;;;;
1490;0,409044858;;;;
1491;0,418215933;;;;
1492;0,413963004;;;;
1493;0,410091525;;;;
1494;0,414379406;;;;
1495;0,423908269;;;;
1496;0,424382038;;;;
1497;0,420364359;;;;
1498;0,412120413;;;;
1499;0,412973962;;;;
1500;0,42160818;;;;
1501;0,413364234;;;;
1502;0,412416422;;;;
1503;0,412474492;;;;
1504;0,41870768;;;;
1505;0,426261265;;;;
1506;0,419057754;;;;
1507;0,414167331;;;;
1508;0,405031223;;;;
1509;0,404788951;;;;
1510;0,399815546;;;;
1511;0,399028696;;;;
1512;0,394792387;;;;
1513;0,393659382;;;;
1514;0,395880271;;;;
1515;0,404511068;;;;
1516;0,395423475;;;;
1517;0,386343645;;;;
1518;0,37945814;;;;
1519;0,374506538;;;;
1520;0,36955529;;;;
1521;0,373975601;;;;
1522;0,373188824;;;;
1523;0,368661815;;;;
1524;0,368658512;;;;
1525;0,369031501;;;;
1526;0,369415111;;;;
1527;0,364587394;;;;
1528;0,35921063;;;;
1529;0,354382913;;;;
1530;0,355418339;;;;
1531;0,347391888;;;;
1532;0,342123448;;;;
1533;0,35058356;;;;
1534;0,349199215;;;;
1535;0,353852083;;;;
1536;0,36246556;;;;
1537;0,370081569;;;;
1538;0,378978939;;;;
1539;0,382302046;;;;
1540;0,377877036;;;;
1541;0,3817531;;;;
1542;0,384964434;;;;
1543;0,393448869;;;;
1544;0,389132263;;;;
1545;0,388067224;;;;
1546;0,387926243;;;;
1547;0,392095222;;;;
1548;0,395860978;;;;
1549;0,391336792;;;;
1550;0,391796706;;;;
1551;0,391905328;;;;
1552;0,394871845;;;;
1553;0,395933308;;;;
1554;0,39704907;;;;
1555;0,397061586;;;;
1556;0,39678574;;;;
1557;0,392341995;;;;
1558;0,393457756;;;;
1559;0,385451921;;;;
1560;0,390379648;;;;
1561;0,398272633;;;;
1562;0,397402955;;;;
1563;0,406327316;;;;
1564;0,406108033;;;;
1565;0,40512581;;;;
1566;0,40718027;;;;
1567;0,406631374;;;;
1568;0,408685834;;;;
1569;0,410519252;;;;
1570;0,408464791;;;;
1571;0,404322276;;;;
1572;0,39892481;;;;
1573;0,399635814;;;;
1574;0,404892857;;;;
1575;0,412917472;;;;
1576;0,413369842;;;;
1577;0,408704132;;;;
1578;0,409466993;;;;
1579;0,404703866;;;;
1580;0,407009003;;;;
1581;0,403050001;;;;
1582;0,404596295;;;;
1583;0,410202144;;;;
1584;0,408806273;;;;
1585;0,404938318;;;;
1586;0,406518531;;;;
1587;0,40828682;;;;
1588;0,409818044;;;;
1589;0,410740944;;;;
1590;0,412647138;;;;
1591;0,405038909;;;;
1592;0,405470744;;;;
1593;0,40708986;;;;
1594;0,399256826;;;;
1595;0,396548862;;;;
1596;0,398002989;;;;
1597;0,398199573;;;;
1598;0,398396156;;;;
1599;0,389578716;;;;
1600;0,380963299;;;;
1601;0,388643932;;;;
1602;0,39164713;;;;
1603;0,397918024;;;;
1604;0,390729016;;;;
1605;0,388643256;;;;
1606;0,390192904;;;;
1607;0,394551966;;;;
1608;0,395399785;;;;
1609;0,396610098;;;;
1610;0,400457627;;;;
1611;0,405725951;;;;
1612;0,408152417;;;;
1613;0,413463582;;;;
1614;0,404913731;;;;
1615;0,401685985;;;;
1616;0,404913539;;;;
1617;0,409423357;;;;
1618;0,414388529;;;;
1619;0,419699848;;;;
1620;0,424106236;;;;
1621;0,418729874;;;;
1622;0,422379277;;;;
1623;0,427677194;;;;
1624;0,431578004;;;;
1625;0,42386063;;;;
1626;0,4187618;;;;
1627;0,421627741;;;;
1628;0,42554866;;;;
1629;0,426301987;;;;
1630;0,428252494;;;;
1631;0,429446555;;;;
1632;0,43053973;;;;
1633;0,428908738;;;;
1634;0,432928712;;;;
1635;0,432246752;;;;
1636;0,425309328;;;;
1637;0,421118278;;;;
1638;0,419991754;;;;
1639;0,413442796;;;;
1640;0,417708217;;;;
1641;0,409075109;;;;
1642;0,403599994;;;;
1643;0,400828302;;;;
1644;0,408729262;;;;
1645;0,410017512;;;;
1646;0,409759497;;;;
1647;0,402724877;;;;
1648;0,40002044;;;;
1649;0,400191497;;;;
1650;0,400428053;;;;
1651;0,401012818;;;;
1652;0,395298631;;;;
1653;0,389584445;;;;
1654;0,386204901;;;;
1655;0,392988756;;;;
1656;0,392377516;;;;
1657;0,39455748;;;;
1658;0,391177937;;;;
1659;0,392037471;;;;
1660;0,386048424;;;;
1661;0,380059406;;;;
1662;0,382134954;;;;
1663;0,373652482;;;;
1664;0,373395298;;;;
1665;0,382584154;;;;
1666;0,383629509;;;;
1667;0,389677001;;;;
1668;0,382914743;;;;
1669;0,376623976;;;;
1670;0,382085064;;;;
1671;0,389801153;;;;
1672;0,39309731;;;;
1673;0,383729224;;;;
1674;0,377526651;;;;
1675;0,376732748;;;;
1676;0,369565694;;;;
1677;0,378877043;;;;
1678;0,379513561;;;;
1679;0,379697765;;;;
1680;0,381681387;;;;
1681;0,381182768;;;;
1682;0,374333987;;;;
1683;0,366392753;;;;
1684;0,373091111;;;;
1685;0,378553052;;;;
1686;0,384177461;;;;
1687;0,382580462;;;;
1688;0,389223243;;;;
1689;0,387891513;;;;
1690;0,38148313;;;;
1691;0,381066972;;;;
1692;0,380226308;;;;
1693;0,377657413;;;;
1694;0,385691131;;;;
1695;0,378801031;;;;
1696;0,376564088;;;;
1697;0,375578859;;;;
1698;0,383801913;;;;
1699;0,383746385;;;;
1700;0,383185137;;;;
1701;0,383924141;;;;
1702;0,390038488;;;;
1703;0,392889331;;;;
1704;0,391293559;;;;
1705;0,38460097;;;;
1706;0,382997175;;;;
1707;0,378777568;;;;
1708;0,386831909;;;;
1709;0,385735613;;;;
1710;0,381921251;;;;
1711;0,386013455;;;;
1712;0,392229602;;;;
1713;0,387032758;;;;
1714;0,38633161;;;;
1715;0,389360015;;;;
1716;0,385827748;;;;
1717;0,381399548;;;;
1718;0,376066883;;;;
1719;0,370702981;;;;
1720;0,366243658;;;;
1721;0,362195682;;;;
1722;0,358211196;;;;
1723;0,352435786;;;;
1724;0,356531336;;;;
1725;0,355476977;;;;
1726;0,359572527;;;;
1727;0,356976102;;;;
1728;0,353120761;;;;
1729;0,351883821;;;;
1730;0,348028336;;;;
1731;0,355476195;;;;
1732;0,354382593;;;;
1733;0,346868166;;;;
1734;0,352407948;;;;
1735;0,344603988;;;;
1736;0,343195514;;;;
1737;0,339522803;;;;
1738;0,33115787;;;;
1739;0,33002422;;;;
1740;0,335261794;;;;
1741;0,335123315;;;;
1742;0,332308996;;;;
1743;0,325685814;;;;
1744;0,326262899;;;;
1745;0,333650078;;;;
1746;0,325371301;;;;
1747;0,332471446;;;;
1748;0,325906238;;;;
1749;0,32595798;;;;
1750;0,324463483;;;;
1751;0,331654244;;;;
1752;0,329592905;;;;
1753;0,326778256;;;;
1754;0,332484902;;;;
1755;0,33419608;;;;
1756;0,343155948;;;;
1757;0,340796274;;;;
1758;0,3384366;;;;
1759;0,336745312;;;;
1760;0,33389852;;;;
1761;0,331051729;;;;
1762;0,33851844;;;;
1763;0,347667646;;;;
1764;0,347149135;;;;
1765;0,347502576;;;;
1766;0,339361032;;;;
1767;0,342207824;;;;
1768;0,341874033;;;;
1769;0,341497793;;;;
1770;0,342967789;;;;
1771;0,344270839;;;;
1772;0,347434048;;;;
1773;0,356681428;;;;
1774;0,365781244;;;;
1775;0,357539228;;;;
1776;0,357605774;;;;
1777;0,348334187;;;;
1778;0,347031138;;;;
1779;0,356486685;;;;
1780;0,356587433;;;;
1781;0,358968727;;;;
1782;0,35902846;;;;
1783;0,359409284;;;;
1784;0,353759383;;;;
1785;0,347243795;;;;
1786;0,340066685;;;;
1787;0,340110983;;;;
1788;0,333597112;;;;
1789;0,334613394;;;;
1790;0,335674516;;;;
1791;0,335718814;;;;
1792;0,33623894;;;;
1793;0,338128706;;;;
1794;0,336094349;;;;
1795;0,338277535;;;;
1796;0,338232477;;;;
1797;0,347707246;;;;
1798;0,338476602;;;;
1799;0,340358842;;;;
1800;0,348831614;;;;
1801;0,341277835;;;;
1802;0,340363212;;;;
1803;0,332807072;;;;
1804;0,334962851;;;;
1805;0,336804781;;;;
1806;0,343221016;;;;
1807;0,351466942;;;;
1808;0,342006129;;;;
1809;0,344153937;;;;
1810;0,348818068;;;;
1811;0,340629967;;;;
1812;0,336132698;;;;
1813;0,339525239;;;;
1814;0,343873738;;;;
1815;0,335944959;;;;
1816;0,340372938;;;;
1817;0,345643044;;;;
1818;0,346908249;;;;
1819;0,351430245;;;;
1820;0,35595224;;;;
1821;0,360474079;;;;
1822;0,365711661;;;;
1823;0,371314144;;;;
1824;0,368765445;;;;
1825;0,369064464;;;;
1826;0,361595041;;;;
1827;0,365950492;;;;
1828;0,367332945;;;;
1829;0,368715542;;;;
1830;0,37478652;;;;
1831;0,367205189;;;;
1832;0,371492073;;;;
1833;0,375638944;;;;
1834;0,374238393;;;;
1835;0,378525006;;;;
1836;0,386284666;;;;
1837;0,386144786;;;;
1838;0,386351173;;;;
1839;0,394879653;;;;
1840;0,393970646;;;;
1841;0,393830619;;;;
1842;0,402784783;;;;
1843;0,403268119;;;;
1844;0,395230617;;;;
1845;0,386644014;;;;
1846;0,395730161;;;;
1847;0,395735946;;;;
1848;0,405005592;;;;
1849;0,404883044;;;;
1850;0,404818045;;;;
1851;0,405087562;;;;
1852;0,413288747;;;;
1853;0,422243241;;;;
1854;0,423117513;;;;
1855;0,423223551;;;;
1856;0,422769075;;;;
1857;0,423223551;;;;
1858;0,422811287;;;;
1859;0,431537269;;;;
1860;0,431593527;;;;
1861;0,440154505;;;;
1862;0,430519368;;;;
1863;0,423069899;;;;
1864;0,424700579;;;;
1865;0,420402857;;;;
1866;0,424865683;;;;
1867;0,419093512;;;;
1868;0,420727801;;;;
1869;0,42896869;;;;
1870;0,423196518;;;;
1871;0,419466118;;;;
1872;0,411432872;;;;
1873;0,408081466;;;;
1874;0,400427466;;;;
1875;0,40420036;;;;
1876;0,407973362;;;;
1877;0,414603323;;;;
1878;0,41944086;;;;
1879;0,410788537;;;;
1880;0,402623142;;;;
1881;0,40092574;;;;
1882;0,408216488;;;;
1883;0,415186161;;;;
1884;0,416934263;;;;
1885;0,416717021;;;;
1886;0,417633043;;;;
1887;0,418501266;;;;
1888;0,418296385;;;;
1889;0,422700781;;;;
1890;0,422944865;;;;
1891;0,423188948;;;;
1892;0,428108535;;;;
1893;0,434092946;;;;
1894;0,428112072;;;;
1895;0,42597755;;;;
1896;0,434021207;;;;
1897;0,424550775;;;;
1898;0,431978626;;;;
1899;0,435463419;;;;
1900;0,432271104;;;;
1901;0,431513861;;;;
1902;0,424753155;;;;
1903;0,428257807;;;;
1904;0,427118374;;;;
1905;0,425802838;;;;
1906;0,428279006;;;;
1907;0,419877179;;;;
1908;0,424332039;;;;
1909;0,427464755;;;;
1910;0,423033468;;;;
1911;0,421476094;;;;
1912;0,418066194;;;;
1913;0,419850881;;;;
1914;0,416412168;;;;
1915;0,424860069;;;;
1916;0,422056029;;;;
1917;0,426064862;;;;
1918;0,433508181;;;;
1919;0,438556155;;;;
1920;0,43421924;;;;
1921;0,438603925;;;;
1922;0,433487681;;;;
1923;0,428013171;;;;
1924;0,422603177;;;;
1925;0,431169421;;;;
1926;0,430444543;;;;
1927;0,425195907;;;;
1928;0,423720662;;;;
1929;0,431569911;;;;
1930;0,425705015;;;;
1931;0,424807629;;;;
1932;0,429710128;;;;
1933;0,425242655;;;;
1934;0,417004593;;;;
1935;0,42221062;;;;
1936;0,414127911;;;;
1937;0,423132861;;;;
1938;0,423480119;;;;
1939;0,414858891;;;;
1940;0,406086747;;;;
1941;0,415275895;;;;
1942;0,406228985;;;;
1943;0,414110453;;;;
1944;0,423237793;;;;
1945;0,423163;;;;
1946;0,413953307;;;;
1947;0,414585186;;;;
1948;0,405084265;;;;
1949;0,405007988;;;;
1950;0,407844525;;;;
1951;0,400379317;;;;
1952;0,392308013;;;;
1953;0,384234093;;;;
1954;0,376214288;;;;
1955;0,368034049;;;;
1956;0,359372242;;;;
1957;0,364617273;;;;
1958;0,369968954;;;;
1959;0,36683451;;;;
1960;0,367690313;;;;
1961;0,361717264;;;;
1962;0,364437759;;;;
1963;0,365268924;;;;
1964;0,36607497;;;;
1965;0,361782057;;;;
1966;0,35839627;;;;
1967;0,357469407;;;;
1968;0,362914723;;;;
1969;0,357146518;;;;
1970;0,36033076;;;;
1971;0,356825437;;;;
1972;0,357944041;;;;
1973;0,359086512;;;;
1974;0,364315969;;;;
1975;0,369506007;;;;
1976;0,368659876;;;;
1977;0,368944557;;;;
1978;0,364689166;;;;
1979;0,366723186;;;;
1980;0,374013816;;;;
1981;0,376045865;;;;
1982;0,375697186;;;;
1983;0,368626516;;;;
1984;0,37224846;;;;
1985;0,370649656;;;;
1986;0,368687973;;;;
1987;0,366773966;;;;
1988;0,37221235;;;;
1989;0,369206493;;;;
1990;0,367674356;;;;
1991;0,366116323;;;;
1992;0,363091432;;;;
1993;0,354945941;;;;
1994;0,361446686;;;;
1995;0,361747995;;;;
1996;0,361989263;;;;
1997;0,371238584;;;;
1998;0,371773086;;;;
1999;0,376137498;;;;
2000;0,37090763;;;;
2001;0,369940482;;;;
2002;0,368312346;;;;
2003;0,362998632;;;;
2004;0,371327165;;;;
2005;0,380193533;;;;
2006;0,380693762;;;;
2007;0,390002588;;;;
2008;0,385587653;;;;
2009;0,38976337;;;;
2010;0,398837453;;;;
2011;0,408343673;;;;
2012;0,407056887;;;;
2013;0,411232603;;;;
2014;0,419696429;;;;
2015;0,409929511;;;;
2016;0,408275604;;;;
2017;0,399029598;;;;
2018;0,399910544;;;;
2019;0,399733215;;;;
2020;0,399978719;;;;
2021;0,391049323;;;;
2022;0,398409716;;;;
2023;0,398346041;;;;
2024;0,405292145;;;;
2025;0,405759892;;;;
2026;0,415203151;;;;
2027;0,424942685;;;;
2028;0,434238459;;;;
2029;0,424873497;;;;
2030;0,433870541;;;;
2031;0,442867585;;;;
2032;0,433506951;;;;
2033;0,442845068;;;;
2034;0,442873077;;;;
2035;0,43326004;;;;
2036;0,442600322;;;;
2037;0,44275247;;;;
2038;0,442234833;;;;
2039;0,443796202;;;;
2040;0,444946427;;;;
2041;0,436337842;;;;
2042;0,436385143;;;;
2043;0,427893377;;;;
2044;0,427079503;;;;
2045;0,427199288;;;;
2046;0,426972781;;;;
2047;0,417720439;;;;
2048;0,426785815;;;;
2049;0,4358187;;;;
2050;0,433002474;;;;
2051;0,440405718;;;;
2052;0,448415057;;;;
2053;0,447623257;;;;
2054;0,446336269;;;;
2055;0,446028635;;;;
2056;0,454611843;;;;
2057;0,448499436;;;;
2058;0,443145872;;;;
2059;0,437733338;;;;
2060;0,445384789;;;;
2061;0,442808707;;;;
2062;0,449050179;;;;
2063;0,447186102;;;;
2064;0,453839118;;;;
2065;0,461851855;;;;
2066;0,461613089;;;;
2067;0,467734225;;;;
2068;0,469383095;;;;
2069;0,475947456;;;;
2070;0,468898134;;;;
2071;0,467444299;;;;
2072;0,474284095;;;;
2073;0,476198855;;;;
2074;0,478350123;;;;
2075;0,470082172;;;;
2076;0,473205774;;;;
2077;0,475170745;;;;
2078;0,475243419;;;;
2079;0,475272584;;;;
2080;0,475501698;;;;
2081;0,473170542;;;;
2082;0,474524399;;;;
2083;0,475572361;;;;
2084;0,46824085;;;;
2085;0,474962101;;;;
2086;0,475475054;;;;
2087;0,475988347;;;;
2088;0,469656783;;;;
2089;0,467662499;;;;
2090;0,468353259;;;;
2091;0,469069915;;;;
2092;0,467138885;;;;
2093;0,46789622;;;;
2094;0,460291603;;;;
2095;0,460657278;;;;
2096;0,452274269;;;;
2097;0,449868311;;;;
2098;0,441747778;;;;
2099;0,43213713;;;;
2100;0,438772177;;;;
2101;0,442002363;;;;
2102;0,441947708;;;;
2103;0,441951646;;;;
2104;0,432868294;;;;
2105;0,423483179;;;;
2106;0,414125047;;;;
2107;0,404721882;;;;
2108;0,404647345;;;;
2109;0,395072271;;;;
2110;0,385735785;;;;
2111;0,37657932;;;;
2112;0,386007617;;;;
2113;0,376568534;;;;
2114;0,376341964;;;;
2115;0,376445348;;;;
2116;0,376462401;;;;
2117;0,376479365;;;;
2118;0,366803615;;;;
2119;0,366908876;;;;
2120;0,376031713;;;;
2121;0,385552329;;;;
2122;0,387327491;;;;
2123;0,387344633;;;;
2124;0,389673226;;;;
2125;0,389285527;;;;
2126;0,389708584;;;;
2127;0,389438486;;;;
2128;0,379987609;;;;
2129;0,380715394;;;;
2130;0,37457011;;;;
2131;0,369179822;;;;
2132;0,375107103;;;;
2133;0,369719949;;;;
2134;0,373748124;;;;
2135;0,377465221;;;;
2136;0,374645314;;;;
2137;0,36925816;;;;
2138;0,370127739;;;;
2139;0,37247178;;;;
2140;0,375377881;;;;
2141;0,376059795;;;;
2142;0,376855419;;;;
2143;0,384477885;;;;
2144;0,376379927;;;;
2145;0,38236574;;;;
2146;0,383664208;;;;
2147;0,384381583;;;;
2148;0,376768584;;;;
2149;0,373634929;;;;
2150;0,374429461;;;;
2151;0,369385388;;;;
2152;0,366251733;;;;
2153;0,371921833;;;;
2154;0,372582476;;;;
2155;0,378131344;;;;
2156;0,373572707;;;;
2157;0,379077318;;;;
2158;0,380263031;;;;
2159;0,388492979;;;;
2160;0,388929032;;;;
2161;0,397762565;;;;
2162;0,389186332;;;;
2163;0,392089883;;;;
2164;0,390130213;;;;
2165;0,390227129;;;;
2166;0,393477701;;;;
2167;0,390131858;;;;
2168;0,385492088;;;;
2169;0,380586429;;;;
2170;0,384644852;;;;
2171;0,390796841;;;;
2172;0,390625493;;;;
2173;0,385719834;;;;
2174;0,378131839;;;;
2175;0,385722867;;;;
2176;0,380977418;;;;
2177;0,379978011;;;;
2178;0,388551463;;;;
2179;0,395193116;;;;
2180;0,386722314;;;;
2181;0,395622532;;;;
2182;0,385819739;;;;
2183;0,383027802;;;;
2184;0,382293018;;;;
2185;0,376433483;;;;
2186;0,375634498;;;;
2187;0,384395601;;;;
2188;0,393279163;;;;
2189;0,392526351;;;;
2190;0,401587993;;;;
2191;0,410413899;;;;
2192;0,409661155;;;;
2193;0,418459779;;;;
2194;0,417942419;;;;
2195;0,426720358;;;;
2196;0,426179256;;;;
2197;0,428760852;;;;
2198;0,428759191;;;;
2199;0,428663576;;;;
2200;0,421918364;;;;
2201;0,418783275;;;;
2202;0,42836241;;;;
2203;0,42853747;;;;
2204;0,437825804;;;;
2205;0,447627818;;;;
2206;0,457167129;;;;
2207;0,457191168;;;;
2208;0,45744701;;;;
2209;0,457498667;;;;
2210;0,458767077;;;;
2211;0,460663263;;;;
2212;0,455777097;;;;
2213;0,460269699;;;;
2214;0,452252338;;;;
2215;0,45608323;;;;
2216;0,460575649;;;;
2217;0,465068151;;;;
2218;0,466777704;;;;
2219;0,458591629;;;;
2220;0,456601709;;;;
2221;0,453205909;;;;
2222;0,44998747;;;;
2223;0,453627471;;;;
2224;0,445663971;;;;
2225;0,440916952;;;;
2226;0,439621261;;;;
2227;0,438618679;;;;
2228;0,443247303;;;;
2229;0,447709689;;;;
2230;0,452022699;;;;
2231;0,452590734;;;;
2232;0,451173113;;;;
2233;0,452417331;;;;
2234;0,453661549;;;;
2235;0,454402986;;;;
2236;0,449132644;;;;
2237;0,449700679;;;;
2238;0,449805564;;;;
2239;0,453531793;;;;
2240;0,455439485;;;;
2241;0,454987121;;;;
2242;0,455072563;;;;
2243;0,453297312;;;;
2244;0,453050617;;;;
2245;0,4503446;;;;
2246;0,454787088;;;;
2247;0,459810739;;;;
2248;0,464251917;;;;
2249;0,464213753;;;;
2250;0,469184761;;;;
2251;0,465457631;;;;
2252;0,465682949;;;;
2253;0,460679991;;;;
2254;0,46746982;;;;
2255;0,462738143;;;;
2256;0,464567252;;;;
2257;0,4598819;;;;
2258;0,459095906;;;;
2259;0,459876422;;;;
2260;0,457931117;;;;
2261;0,451534047;;;;
2262;0,45372919;;;;
2263;0,450283463;;;;
2264;0,449071312;;;;
2265;0,445802576;;;;
2266;0,442774468;;;;
2267;0,442948491;;;;
2268;0,43917813;;;;
2269;0,435586028;;;;
2270;0,431892929;;;;
2271;0,433852361;;;;
2272;0,425174225;;;;
2273;0,430006592;;;;
2274;0,431656136;;;;
2275;0,426324474;;;;
2276;0,431652771;;;;
2277;0,424354859;;;;
2278;0,421717306;;;;
2279;0,412620205;;;;
2280;0,419793037;;;;
2281;0,412770444;;;;
2282;0,413370756;;;;
2283;0,416443708;;;;
2284;0,416821025;;;;
2285;0,416872464;;;;
2286;0,424091111;;;;
2287;0,42372424;;;;
2288;0,421324925;;;;
2289;0,428560436;;;;
2290;0,41936718;;;;
2291;0,410409904;;;;
2292;0,417582093;;;;
2293;0,413938454;;;;
2294;0,420628606;;;;
2295;0,417792324;;;;
2296;0,418331341;;;;
2297;0,417598168;;;;
