case_id;earliness_avg;true_avg_100;true_avg_1000;adaption_rate_avg;adapt_per_ep;costs_avg;cost_per_ep;rewards_avg;reward_per_ep;true_per_ep;position_adaptation_per_ep;case_length_per_ep;step_1_probability;step_2_probability;step_3_probability;step_4_probability;step_5_probability;step_6_probability;step_7_probability;step_8_probability;step_9_probability;step_10_probability;step_11_probability;step_12_probability;step_13_probability;step_14_probability;step_15_probability;step_16_probability;step_17_probability;step_18_probability;step_19_probability;step_20_probability;step_21_probability;step_22_probability;step_23_probability;step_24_probability;step_25_probability;step_26_probability;step_27_probability;step_28_probability;step_29_probability;step_30_probability;step_31_probability;step_32_probability;step_33_probability;step_34_probability;step_35_probability;step_36_probability;step_37_probability;step_38_probability;step_39_probability;step_40_probability;step_41_probability;step_42_probability;step_43_probability;step_44_probability;step_45_probability;step_46_probability;step_47_probability;step_48_probability;step_49_probability
2738;0,728416591;0,821782178;0,741258741;0,366336634;1;0;0;0,963455844;0,016666667;False;1;2;0,057604346;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2739;0,730300364;0,811881188;0,74025974;0,376237624;1;0;0;0,949594458;0,1;False;1;5;0,11285153;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2740;0,736524699;0,811881188;0,74025974;0,366336634;0;0;0;0,964280927;1,5;True;-1;4;0,092917167;0,050950844;0,03212554;0,01470961;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2741;0,736524699;0,811881188;0,741258741;0,366336634;0;0;0;0,964280927;1,5;True;-1;4;0,085448585;0,044336699;0,024681294;0,01269484;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2742;0,746607859;0,821782178;0,741258741;0,366336634;1;0;0;0,965467776;0,161538462;True;2;26;0,145896927;0,164009184;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2743;0,745178907;0,811881188;0,74025974;0,376237624;1;0;0;0,950413194;-0,020512821;False;4;13;0,142021269;0,137218088;0,119014569;0,106539905;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2744;0,7483683;0,801980198;0,739260739;0,386138614;1;0;0;0,936236124;0,068115942;False;3;23;0,142286181;0,136637792;0,134854153;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2745;0,743503599;0,792079208;0,738261738;0,386138614;1;0;0;0,933316701;-0,048484848;False;8;22;0,141161665;0,139985502;0,144147381;0,119349338;0,1327122;0,098729722;0,091841094;0,077862427;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2746;0,743503599;0,792079208;0,738261738;0,386138614;0;0;0;0,933316701;1,5;True;-1;2;0,046355013;0,012556845;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2747;0,743503599;0,801980198;0,738261738;0,386138614;0;0;0;0,958069177;1,5;True;-1;5;0,091196239;0,0573905;0,035104722;0,0234602;0,012531885;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2748;0,743503599;0,801980198;0,739260739;0,386138614;0;0;0;0,958069177;1,5;True;-1;4;0,080638096;0,043398686;0,023953257;0,01181649;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2749;0,743666009;0,801980198;0,739260739;0,396039604;1;0;0;0,968052675;0,008333333;False;1;4;0,080638096;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2750;0,742744456;0,801980198;0,739260739;0,405940594;1;0;0;0,953065294;-0,01372549;True;10;34;0,147199988;0,163218394;0,173333049;0,168680966;0,195421442;0,158419505;0,134764805;0,140766159;0,126475289;0,117794558;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2751;0,736964827;0,801980198;0,739260739;0,415841584;1;0;0;0,936398627;-0,183333333;True;10;20;0,141637489;0,145152465;0,144972324;0,124408156;0,133811519;0,119824819;0,114832446;0,095221154;0,083566941;0,082678854;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2752;0,746431354;0,801980198;0,739260739;0,405940594;0;0;0;0,949853229;1,5;True;-1;5;0,091407686;0,055807609;0,034768593;0,024202134;0,012092073;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2753;0,746431354;0,801980198;0,739260739;0,405940594;0;0;0;0,949853229;1,5;True;-1;2;0,040189907;0,011029903;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2754;0,746342138;0,811881188;0,739260739;0,396039604;0;0;0;0,961321875;1,5;True;-1;7;0,097877778;0,083641857;0,061837718;0,043659136;0,041139215;0,025769627;0,011260274;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2755;0,751742133;0,811881188;0,74025974;0,405940594;1;0;0;0,946970763;0,050537634;True;1;31;0,129101038;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2756;0,753843511;0,801980198;0,739260739;0,415841584;1;0;0;0,931327199;-0,08;False;4;25;0,135834649;0,126443684;0,11768537;0,115233041;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2757;0,753259748;0,801980198;0,739260739;0,405940594;0;0;0;0,943318398;1,5;True;-1;2;0,040189907;0,011029903;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2758;0,750216242;0,811881188;0,74025974;0,396039604;0;0;0;0,955488365;1,5;True;-1;2;0,040102646;0,011014671;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2759;0,750216242;0,811881188;0,741258741;0,396039604;0;0;0;0,955488365;1,5;True;-1;2;0,040194154;0,011014671;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2760;0,750375766;0,811881188;0,741258741;0,405940594;1;0;0;0,939432705;-0,121621622;True;9;37;0,130992725;0,134506643;0,132077634;0,143656388;0,187137514;0,189509913;0,175362587;0,166440114;0,167120486;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2761;0,753617919;0,811881188;0,742257742;0,396039604;0;0;0;0,9535217;1,5;True;-1;2;0,046876848;0,013031788;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2762;0,753617919;0,801980198;0,741258741;0,396039604;0;0;0;0,928769225;-1;False;-1;29;0,13823688;0,1426083;0,14162384;0,137600929;0,168398604;0,16111058;0,135375455;0,124725766;0,125995576;0,118152618;0,099022835;0,091638267;0,074509285;0,072046429;0,07346268;0,065842152;0,054584827;0,052545067;0,055057932;0,049622428;0,055264007;0,049237624;0,032200351;0,022252319;0,019953648;0,019836249;0,0176953;0,026637739;0,018209046;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2763;0,753617919;0,801980198;0,741258741;0,396039604;0;0;0;0,928769225;1,5;True;-1;4;0,081036113;0,042657949;0,024065182;0,012261263;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2764;0,751787517;0,792079208;0,74025974;0,405940594;1;0;0;0,911666443;-0,227380952;False;9;28;0,137377366;0,148181885;0,148559123;0,126178086;0,150160223;0,11514724;0,118337028;0,108922385;0,10650602;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2765;0,751787517;0,792079208;0,74025974;0,405940594;0;0;0;0,911666443;1,5;True;-1;5;0,091824375;0,056856845;0,040390268;0,022971386;0,012416819;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2766;0,753368334;0,792079208;0,74025974;0,415841584;1;0;0;0,895914868;-0,090909091;True;4;22;0,133793145;0,147737756;0,143571898;0,13462618;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2767;0,753368334;0,782178218;0,739260739;0,415841584;0;0;0;0,871162393;-1;False;-1;17;0,13845779;0,118492447;0,108899511;0,103258923;0,090095051;0,08104258;0,071704313;0,08429303;0,059647262;0,049181491;0,040395085;0,033204302;0,024461698;0,020111691;0,020190857;0,017084645;0,013886347;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2768;0,753368334;0,782178218;0,739260739;0,415841584;0;0;0;0,871162393;1,5;True;-1;2;0,046126775;0,012898855;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2769;0,753368334;0,782178218;0,74025974;0,415841584;0;0;0;0,871162393;1,5;True;-1;2;0,049709193;0,01359471;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2770;0,753368334;0,782178218;0,74025974;0,415841584;0;0;0;0,871162393;1,5;True;-1;2;0,053507391;0,014490806;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2771;0,751327517;0,792079208;0,74025974;0,415841584;1;0;0;0,867437735;0,085714286;True;8;35;0,180867225;0,175353155;0,188106939;0,175948828;0,209765792;0,178338557;0,199684784;0,151626974;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2772;0,75663599;0,792079208;0,74025974;0,425742574;1;0;0;0,853805351;0,123129252;True;1;49;0,184914067;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2773;0,759894263;0,792079208;0,74025974;0,435643564;1;0;0;0,839778948;0,083333333;True;2;20;0,161547646;0,172810152;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2774;0,754809776;0,792079208;0,74025974;0,435643564;1;0;0;0,83471104;-0,01300813;True;12;41;0,17158471;0,163279384;0,179748669;0,190395728;0,18553707;0,204085723;0,191258669;0,163712576;0,148185894;0,15369387;0,16678308;0,141812563;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2775;0,754197842;0,782178218;0,74025974;0,445544554;1;0;0;0,819829552;-0,003030303;False;6;22;0,163019389;0,164288402;0,157727435;0,145096108;0,125673071;0,131470457;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2776;0,754197842;0,782178218;0,74025974;0,445544554;0;0;0;0,819829552;1,5;True;-1;4;0,099263437;0,05482164;0,034145389;0,014799015;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2777;0,743237019;0,772277228;0,74025974;0,455445545;1;0;0;0,802585328;-0,241666667;False;3;4;0,099431075;0,053837378;0,03179099;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2778;0,748671802;0,772277228;0,739260739;0,455445545;1;0;0;0,79920249;0,035416667;False;1;16;0,156832963;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2779;0,748671802;0,772277228;0,739260739;0,455445545;0;0;0;0,79920249;1,5;True;-1;4;0,091614306;0,047774665;0,027094578;0,013562256;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2780;0,748934684;0,772277228;0,74025974;0,445544554;0;0;0;0,810736274;1,5;True;-1;4;0,086548813;0,047325708;0,027399797;0,012851147;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2781;0,752720385;0,772277228;0,741258741;0,455445545;1;0;0;0,796824114;0,094871795;True;1;13;0,14179562;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2782;0,756244788;0,772277228;0,742257742;0,465346535;1;0;0;0,782888639;0,092517007;True;4;49;0,181998059;0,206327826;0,210634023;0,202690125;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2783;0,756244788;0,772277228;0,742257742;0,465346535;0;0;0;0,782888639;1,5;True;-1;2;0,056598701;0,015338759;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2784;0,756244788;0,772277228;0,743256743;0,465346535;0;0;0;0,782888639;1,5;True;-1;4;0,097756021;0,053404871;0,030104131;0,014446434;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2785;0,757156942;0,772277228;0,743256743;0,455445545;0;0;0;0,793874023;1,5;True;-1;2;0,052122384;0,01437299;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2786;0,761505485;0,762376238;0,743256743;0,465346535;1;0;0;0,780152266;0,114102564;False;1;26;0,16323176;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2787;0,761755604;0,762376238;0,743256743;0,455445545;0;0;0;0,791620913;1,5;True;-1;2;0,056656428;0,015316248;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2788;0,759635887;0,772277228;0,743256743;0,445544554;0;0;0;0,80255915;1,5;True;-1;2;0,056656428;0,015234901;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2789;0,759635887;0,772277228;0,743256743;0,445544554;0;0;0;0,80255915;1,5;True;-1;2;0,056598701;0,015257138;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2790;0,761238006;0,772277228;0,743256743;0,455445545;1;0;0;0,788202714;0,05;True;4;24;0,170507088;0,139947757;0,120590582;0,15091835;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2791;0,761238006;0,772277228;0,744255744;0,455445545;0;0;0;0,788202714;1,5;True;-1;2;0,056417838;0,015375436;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2792;0,770399497;0,782178218;0,744255744;0,455445545;1;0;0;0,786328598;0,058333333;True;3;20;0,169886872;0,190270633;0,18094556;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2793;0,770399497;0,782178218;0,744255744;0,455445545;0;0;0;0,786328598;1,5;True;-1;2;0,056598701;0,015481696;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2794;0,766943354;0,782178218;0,744255744;0,445544554;0;0;0;0,796926325;1,5;True;-1;2;0,052649938;0,014373984;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2795;0,76372065;0,782178218;0,744255744;0,445544554;1;0;0;0,793568132;0,038095238;True;4;21;0,160102367;0,143950328;0,138387874;0,145996615;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2796;0,747118028;0,772277228;0,744255744;0,455445545;1;0;0;0,774426218;-0,433333333;False;2;2;0,05690423;0,015315154;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2797;0,744599982;0,772277228;0,745254745;0,455445545;1;0;0;0,771212537;-0,004761905;True;7;49;0,171458662;0,197572768;0,215063304;0,210822493;0,246800601;0,181831598;0,176190481;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2798;0,74711156;0,762376238;0,744255744;0,445544554;0;0;0;0,76049515;-1;False;-1;26;0,16417703;0,180437669;0,17751722;0,179879323;0,191780746;0,166924044;0,160148978;0,136493817;0,121731699;0,110734999;0,110523559;0,095188558;0,088059075;0,082416393;0,082772687;0,070188805;0,066646688;0,055775233;0,050253335;0,054318748;0,055349622;0,054839741;0,03791808;0,034583732;0,033610489;0,03071845;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2799;0,736304787;0,752475248;0,743256743;0,455445545;1;0;0;0,741930793;-0,375;False;3;4;0,09184017;0,050357509;0,028420953;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2800;0,735732705;0,762376238;0,744255744;0,455445545;1;0;0;0,739160253;-0,329824561;True;10;19;0,148182303;0,133348405;0,121226326;0,131526038;0,108567931;0,105907254;0,094113544;0,087680072;0,06696029;0,067557357;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
