case_id;earliness_avg;true_avg_100;true_avg_1000;adaption_rate_avg;adapt_per_ep;costs_avg;cost_per_ep;rewards_avg;reward_per_ep;true_per_ep;position_adaptation_per_ep;case_length_per_ep;step_1_probability;step_2_probability;step_3_probability;step_4_probability;step_5_probability;step_6_probability;step_7_probability;step_8_probability;step_9_probability;step_10_probability;step_11_probability;step_12_probability;step_13_probability;step_14_probability;step_15_probability;step_16_probability;step_17_probability;step_18_probability;step_19_probability;step_20_probability;step_21_probability;step_22_probability;step_23_probability;step_24_probability;step_25_probability;step_26_probability;step_27_probability;step_28_probability;step_29_probability;step_30_probability;step_31_probability;step_32_probability;step_33_probability;step_34_probability;step_35_probability;step_36_probability;step_37_probability;step_38_probability;step_39_probability;step_40_probability;step_41_probability;step_42_probability
2656;0,511546254;0,861386139;0,839160839;0,267326733;0;0;0;0,698796331;1;True;-1;7;0,007558872;0,005289268;0,003791522;0,002809306;0,002254587;0,001748791;0,001401722;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2657;0,523469858;0,861386139;0,839160839;0,267326733;1;0;0;0,70039008;0,814814815;True;10;27;0,009782203;0,008719587;0,009386084;0,008726852;0,00782123;0,007203549;0,006774706;0,054609049;0,078461386;0,137695163;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2658;0,527095935;0,861386139;0,838161838;0,277227723;1;0;0;0,701318298;-0,90625;False;9;24;0,009670837;0,008524769;0,009073009;0,008344929;0,00806351;0,046196252;0,071950674;0,152953267;0,140046835;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2659;0,527095935;0,861386139;0,838161838;0,277227723;0;0;0;0,701318298;1;True;-1;5;0,006599725;0,004101236;0,002660464;0,001794417;0,001276358;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2660;0,527095935;0,861386139;0,839160839;0,277227723;0;0;0;0,701318298;1;True;-1;2;0,00338694;0,001315075;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2661;0,507787349;0,871287129;0,839160839;0,277227723;1;0;0;0,716056995;0,568965517;True;25;29;0,009844268;0,00882923;0,007973332;0,007316303;0,007203316;0,006691821;0,006164609;0,005835818;0,026009001;0,042152368;0,085491233;0,085613079;0,079988539;0,089313246;0,042307924;0,007885566;0,155448049;0,110711575;0,092781477;0,096315905;0,049796097;0,040676951;0,164084509;0,012129868;0,155638799;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2662;0,507787349;0,871287129;0,839160839;0,277227723;0;0;0;0,716056995;1;True;-1;5;0,006599725;0,004101236;0,002660464;0,001842594;0,001283253;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2663;0,507787349;0,871287129;0,839160839;0,277227723;0;0;0;0,716056995;1;True;-1;4;0,005873512;0,003314435;0,001995998;0,001297766;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2664;0,507787349;0,871287129;0,839160839;0,277227723;0;0;0;0,716056995;1;True;-1;9;0,008159675;0,006121836;0,004670065;0,003707055;0,002871403;0,002430633;0,002022834;0,001614911;0,00137735;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2665;0,502377764;0,871287129;0,839160839;0,267326733;0;0;0;0,717770628;1;True;-1;4;0,005873512;0,003427492;0,002064247;0,001355107;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2666;0,501633096;0,871287129;0,84015984;0,257425743;0;0;0;0,720138256;1;True;-1;4;0,006071525;0,003427492;0,002064247;0,001356031;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2667;0,501633096;0,881188119;0,84015984;0,257425743;0;0;0;0,739940236;1;True;-1;2;0,003502954;0,001360091;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2668;0,501633096;0,881188119;0,84015984;0,257425743;0;0;0;0,739940236;1;True;-1;4;0,006071525;0,003427492;0,002064247;0,001344491;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2669;0,493550272;0,881188119;0,841158841;0,247524752;0;0;0;0,74140705;1;True;-1;4;0,006071525;0,003427492;0,002064247;0,00133926;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2670;0,502210104;0,891089109;0,841158841;0,237623762;0;0;0;0,759440996;1;True;-1;2;0,003502954;0,001360091;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2671;0,495455033;0,881188119;0,84015984;0,247524752;1;0;0;0,741289181;-0,833333333;False;14;21;0,009843762;0,008554895;0,008984248;0,008152707;0,007648736;0,016363597;0,024440628;0,033663299;0,032452755;0,025512585;0,031928409;0,015630445;0,007792421;0,334405184;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2672;0,495455033;0,881188119;0,841158841;0,247524752;0;0;0;0,741289181;1;True;-1;5;0,006821176;0,004240437;0,002751223;0,001906255;0,001336388;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2673;0,495455033;0,881188119;0,841158841;0,247524752;0;0;0;0,741289181;1;True;-1;2;0,003502954;0,001360091;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2674;0,506903049;0,881188119;0,841158841;0,257425743;1;0;0;0,74026494;0,896551724;True;6;29;0,010168064;0,009119826;0,009889272;0,009252449;0,059036534;0,674120009;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2675;0,506903049;0,881188119;0,841158841;0,257425743;0;0;0;0,74026494;1;True;-1;2;0,003502954;0,001360091;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2676;0,506903049;0,881188119;0,842157842;0,257425743;0;0;0;0,74026494;1;True;-1;10;0,008660697;0,006663759;0,006200755;0,005032287;0,004241577;0,002936373;0,002657247;0,002078273;0,001717534;0,001459768;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2677;0,506903049;0,881188119;0,842157842;0,257425743;0;0;0;0,74026494;1;True;-1;2;0,003502954;0,001360091;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2678;0,506903049;0,881188119;0,842157842;0,257425743;0;0;0;0,74026494;1;True;-1;16;0,00949023;0,00796198;0,008069996;0,007082298;0,005824677;0,017543303;0,020321188;0,025185691;0,023198949;0,018790936;0,023328509;0,011113326;0,010903552;0,011391253;0,004650084;0,001813333;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2679;0,51229545;0,881188119;0,842157842;0,247524752;0;0;0;0,743373391;1;True;-1;8;0,008153024;0,005932897;0,004402727;0,003417061;0,003002003;0,002481783;0,001875712;0,001504098;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2680;0,51229545;0,881188119;0,841158841;0,247524752;0;0;0;0,743373391;-1;False;-1;19;0,009723056;0,008349787;0,008663822;0,007772773;0,007269732;0,005751492;0,013146728;0,018136606;0,023629893;0,022028567;0,017267674;0,023051767;0,299744129;0,355338514;0,349042207;0,328828633;0,347678632;0,323895186;0,2955046;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2681;0,51229545;0,881188119;0,842157842;0,247524752;0;0;0;0,743373391;1;True;-1;8;0,008153024;0,005932897;0,004402727;0,003346866;0,002678182;0,002125356;0,001725972;0,001384688;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2682;0,51229545;0,881188119;0,842157842;0,247524752;0;0;0;0,743373391;1;True;-1;2;0,003502954;0,001360091;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2683;0,51229545;0,881188119;0,843156843;0,247524752;0;0;0;0,743373391;1;True;-1;4;0,006071525;0,003427492;0,002064247;0,001327487;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2684;0,51229545;0,881188119;0,843156843;0,247524752;0;0;0;0,743373391;1;True;-1;2;0,003502954;0,001360091;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2685;0,50358079;0,881188119;0,843156843;0,257425743;1;0;0;0,739837323;0,642857143;True;15;21;0,009843762;0,008554895;0,007492823;0,006633416;0,006143223;0,005551562;0,005121658;0,011543444;0,012593509;0,01844484;0,017810076;0,014967749;0,017472222;0,009050763;0,159315452;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2686;0,50358079;0,881188119;0,844155844;0,257425743;0;0;0;0,739837323;1;True;-1;2;0,003520901;0,00135713;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2687;0,50358079;0,871287129;0,843156843;0,257425743;0;0;0;0,720035343;-1;False;-1;20;0,009911897;0,008558942;0,00892153;0,008044142;0,007532301;0,020910362;0,029838605;0,039851949;0,038986005;0,028831601;0,037612885;0,019256687;0,004535361;0,004198578;0,054678932;0,002567869;0,054065105;0,0289206;0,034447111;0,001877083;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2688;0,50358079;0,871287129;0,843156843;0,257425743;0;0;0;0,720035343;1;True;-1;7;0,007898439;0,005515694;0,003945571;0,002920256;0,002342804;0,001815562;0,001432076;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2689;0,503448168;0,861386139;0,843156843;0,267326733;1;0;0;0,701470986;-0,875;False;2;4;0,006128143;0,003445493;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2690;0,503448168;0,861386139;0,843156843;0,267326733;0;0;0;0,701470986;1;True;-1;2;0,003520901;0,00135713;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2691;0,511596317;0,861386139;0,842157842;0,267326733;1;0;0;0,700926432;-0,875;False;1;2;0,003520901;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2692;0,511596317;0,861386139;0,843156843;0,267326733;0;0;0;0,700926432;1;True;-1;7;0,007898439;0,005515694;0,0046743;0,003499816;0,002728997;0,001953713;0,003983452;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2693;0,511596317;0,861386139;0,843156843;0,267326733;0;0;0;0,700926432;1;True;-1;2;0,003520901;0,00135713;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2694;0,499938776;0,861386139;0,843156843;0,277227723;1;0;0;0,696892695;0,592592593;True;22;27;0,010236189;0,009119741;0,008182142;0,007599778;0,007949726;0,007710792;0,008502937;0,006655857;0,030153729;0,033728071;0,051795308;0,049715094;0,037439786;0,051378738;0,021384483;0,008975239;0,012250862;0,007928241;0,007856818;0,004917445;0,0042871;0,174850985;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2695;0,499938776;0,851485149;0,842157842;0,277227723;0;0;0;0,677090715;-1;False;-1;22;0,010024288;0,008751062;0,007697675;0,006815996;0,006369027;0,005767521;0,005340816;0,006644411;0,006530946;0,006524774;0,005867002;0,005449326;0,005839448;0,004129418;0,003736061;0,002829189;0,002779594;0,0022359;0,002418218;0,002202005;0,001797875;0,001713404;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2696;0,51104762;0,861386139;0,842157842;0,267326733;0;0;0;0,694912497;1;True;-1;4;0,006128143;0,003445493;0,002067261;0,001325918;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2697;0,524649201;0,861386139;0,843156843;0,277227723;1;0;0;0,694377308;0,945945946;True;4;37;0,010494665;0,009580976;0,010568624;0,010059536;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2698;0,526521551;0,861386139;0,843156843;0,287128713;1;0;0;0,692292889;0,789473684;True;8;19;0,009847471;0,008449885;0,008751997;0,007843976;0,007369699;0,067822009;0,111655235;0,139927074;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2699;0,519463824;0,861386139;0,843156843;0,277227723;0;0;0;0,693658543;1;True;-1;2;0,003520901;0,00135713;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2700;0,517197848;0,871287129;0,843156843;0,267326733;0;0;0;0,712422516;1;True;-1;6;0,007459461;0,00495066;0,0040035;0,002884774;0,002003333;0,001392299;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2701;0,517197848;0,871287129;0,843156843;0,267326733;0;0;0;0,712422516;1;True;-1;17;0,009697718;0,008199415;0,008367284;0,00739498;0,00654805;0,005069717;0,012573341;0,014362045;0,021854455;0,020601401;0,015185383;0,020330129;0,010789886;0,007058696;0,002393427;0,002941358;0,001600714;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2702;0,519996056;0,871287129;0,843156843;0,257425743;0;0;0;0,715172791;1;True;-1;2;0,003560607;0,001366001;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2703;0,519996056;0,871287129;0,843156843;0,257425743;0;0;0;0,715172791;1;True;-1;4;0,006213211;0,003484586;0,002085676;0,001342358;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2704;0,523528966;0,861386139;0,843156843;0,267326733;1;0;0;0,696322829;-0,903846154;False;15;39;0,010702045;0,009801645;0,010841564;0,010350772;0,009753991;0,008078993;0,018266756;0,024405049;0,029427677;0,03112299;0,02883845;0,03681029;0,0162638;0,451519728;0,550217152;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2705;0,523528966;0,861386139;0,843156843;0,267326733;0;0;0;0,696322829;1;True;-1;4;0,006213211;0,003484586;0,002085676;0,001342673;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2706;0,510188645;0,861386139;0,843156843;0,277227723;1;0;0;0,692114909;0,575;True;17;20;0,01007035;0,008691888;0,009051055;0,008156294;0,00685232;0,007902774;0,007582629;0,009548732;0,008529566;0,006889341;0,007827757;0,005221822;0,009356948;0,105363056;0,145423397;0,306582272;0,324198306;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2707;0,499855462;0,861386139;0,843156843;0,287128713;1;0;0;0,688206623;0,605263158;True;15;19;0,010004626;0,008580673;0,008878356;0,007952471;0,007136664;0,005635396;0,015273717;0,020695595;0,034973528;0,032932572;0,026801296;0,037707426;0,038615596;0,204082966;0,239037573;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2708;0,499855462;0,861386139;0,843156843;0,287128713;0;0;0;0,688206623;1;True;-1;2;0,003560607;0,001366001;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2709;0,499855462;0,861386139;0,844155844;0,287128713;0;0;0;0,688206623;1;True;-1;2;0,003560607;0,001366001;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2710;0,499855462;0,861386139;0,844155844;0,287128713;0;0;0;0,688206623;1;True;-1;5;0,006990003;0,004322549;0,003280478;0,002250468;0,001539258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2711;0,499855462;0,861386139;0,845154845;0,287128713;0;0;0;0,688206623;1;True;-1;4;0,006213211;0,003484586;0,002085676;0,001343308;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2712;0,501047173;0,861386139;0,845154845;0,287128713;1;0;0;0,68837771;0,760869565;True;11;23;0,010235319;0,008974557;0,007927637;0,007232681;0,007508882;0,007189399;0,006748987;0,007726149;0,005970117;0,005949106;0,101677433;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2713;0,497164712;0,861386139;0,845154845;0,277227723;0;0;0;0,690309611;1;True;-1;2;0,003560607;0,001366001;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2714;0,489216503;0,861386139;0,846153846;0,287128713;1;0;0;0,686679248;0,633333333;True;33;45;0,010794166;0,009969695;0,009265886;0,008927781;0,009617529;0,009635462;0,008231725;0,008017233;0,007142823;0,007064019;0,006570122;0,006964864;0,016031517;0,023791328;0,023386218;0,023835028;0,022206694;0,026329054;0,009629849;0,005630409;0,063944452;0,034515593;0,028705908;0,03465819;0,010674731;0,008167737;0,004467326;0,197860986;0,297553152;0,328355879;0,195290789;0,219987988;0,269574314;-1;-1;-1;-1;-1;-1;-1;-1;-1
2715;0,489216503;0,871287129;0,847152847;0,287128713;1;0;0;0,699701202;0,543478261;True;21;23;0,010235319;0,008974557;0,007927637;0,007114965;0,006792273;0,006203212;0,005865972;0,00545488;0,010935554;0,01245272;0,01955428;0,019477017;0,014704291;0,019323587;0,009410811;0,006519469;0,004233914;0,003267752;0,003384703;0,002012007;0,046888176;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2716;0,49828516;0,881188119;0,847152847;0,277227723;0;0;0;0,717610346;1;True;-1;4;0,006358664;0,00359087;0,002162397;0,001400184;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2717;0,497132323;0,891089109;0,847152847;0,267326733;0;0;0;0,736247504;1;True;-1;2;0,003669537;0,001423961;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2718;0,497132323;0,891089109;0,847152847;0,267326733;0;0;0;0,736247504;1;True;-1;2;0,003669537;0,001423961;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2719;0,490461341;0,891089109;0,847152847;0,277227723;1;0;0;0,732833369;0,655172414;True;20;29;0,010641817;0,009547353;0,008624121;0,007842477;0,007467242;0,006961425;0,006732198;0,008258247;0,008627347;0,008954392;0,008553626;0,007868937;0,008265252;0,006236234;0,005384443;0,071159698;0,200737715;0,245853543;0,28816855;0,346959263;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2720;0,474333023;0,891089109;0,848151848;0,267326733;0;0;0;0,733200073;1;True;-1;7;0,008178134;0,005727007;0,004866267;0,003652256;0,002615451;0,001899271;0,001550867;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2721;0,474333023;0,891089109;0,848151848;0,267326733;0;0;0;0,733200073;1;True;-1;2;0,003669537;0,001423961;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2722;0,474333023;0,891089109;0,849150849;0,267326733;0;0;0;0,733200073;1;True;-1;2;0,003669537;0,001423961;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2723;0,461391569;0,891089109;0,849150849;0,257425743;0;0;0;0,734136653;1;True;-1;4;0,006358664;0,00359087;0,002162397;0,00140003;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
