case_id;earliness_avg;true_avg_100;true_avg_1000;adaption_rate_avg;adapt_per_ep;costs_avg;cost_per_ep;rewards_avg;reward_per_ep;true_per_ep;position_adaptation_per_ep;case_length_per_ep;step_1_probability;step_2_probability;step_3_probability;step_4_probability;step_5_probability;step_6_probability;step_7_probability;step_8_probability;step_9_probability;step_10_probability;step_11_probability;step_12_probability;step_13_probability;step_14_probability;step_15_probability;step_16_probability;step_17_probability;step_18_probability;step_19_probability;step_20_probability;step_21_probability
1052;0,686330958;0,594059406;0,462537463;0,376237624;1;0;0;0,596438497;-0,005882353;False;7;17;0,050861292;0,050528996;0,052942347;0,048622496;0,039721001;0,039293647;0,040326077;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1053;0,686330958;0,603960396;0,462537463;0,376237624;0;0;0;0,621190972;1,5;True;-1;15;0,052469328;0,046083052;0,041181877;0,033277284;0,032985795;0,029745661;0,024767403;0,022946266;0,020399882;0,020011343;0,015730036;0,014257265;0,012934571;0,012120409;0,010591679;-1;-1;-1;-1;-1;-1
1054;0,688982192;0,603960396;0,462537463;0,366336634;0;0;0;0,611348223;-1;False;-1;13;0,039465174;0,039342664;0,034271386;0,02866897;0,025753224;0,02210325;0,019154962;0,016797692;0,015563683;0,014164314;0,013575093;0,012635452;0,023396857;-1;-1;-1;-1;-1;-1;-1;-1
1055;0,695157623;0,613861386;0,463536464;0,356435644;0;0;0;0,62751984;1,5;True;-1;9;0,03012968;0,027352387;0,032552991;0,023095632;0,022703988;0,020132542;0,016128883;0,014574407;0,013430529;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1056;0,696837451;0,623762376;0,464535465;0,346534653;0;0;0;0,642851374;1,5;True;-1;9;0,02961142;0,028816678;0,023358585;0,019926969;0,017846741;0,01589828;0,013876901;0,01266473;0,010970701;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1057;0,696837451;0,623762376;0,465534466;0,346534653;0;0;0;0,642851374;1,5;True;-1;13;0,053545438;0,054459669;0,048440386;0,043964364;0,033431765;0,041141566;0,031086057;0,047091164;0,03559744;0,019710753;0,01866243;0,014903313;0,013336412;-1;-1;-1;-1;-1;-1;-1;-1
1058;0,696837451;0,623762376;0,466533467;0,346534653;0;0;0;0,642851374;1,5;True;-1;7;0,04430075;0,032689322;0,022153579;0,016443055;0,016132221;0,011975409;0,01023598;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1059;0,696837451;0,613861386;0,465534466;0,346534653;0;0;0;0,618098898;-1;False;-1;9;0,036243349;0,028566441;0,035041861;0,03218583;0,029199963;0,022611456;0,018687597;0,018964162;0,018135611;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1060;0,701554929;0,623762376;0,466533467;0,356435644;1;0;0;0,631300218;0,333333333;True;2;15;0,054056376;0,061330527;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1061;0,696035446;0,623762376;0,466533467;0,346534653;0;0;0;0,620600201;-1;False;-1;17;0,053833567;0,076271929;0,061067067;0,049539361;0,052029449;0,047709651;0,038302064;0,033937193;0,03067096;0,02911401;0,028802894;0,025348566;0,022498017;0,023672184;0,016870188;0,017961534;0,01826451;-1;-1;-1;-1
1062;0,693882643;0,623762376;0,466533467;0,336633663;0;0;0;0,635934042;1,5;True;-1;9;0,036222205;0,031297788;0,02690856;0,025890229;0,022265341;0,01757447;0,015123553;0,015032721;0,012659012;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1063;0,693882643;0,623762376;0,466533467;0,336633663;0;0;0;0,635934042;-1;False;-1;13;0,047622848;0,045399714;0,044816539;0,039893165;0,04422915;0,040274162;0,031267401;0,025938943;0,022293402;0,019023409;0,017274061;0,017085575;0,015849028;-1;-1;-1;-1;-1;-1;-1;-1
1064;0,693882643;0,623762376;0,466533467;0,336633663;0;0;0;0,635934042;1,5;True;-1;7;0,039168045;0,027529595;0,022715831;0,016804246;0,014335594;0,012348214;0,014163461;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1065;0,693882643;0,623762376;0,466533467;0,336633663;0;0;0;0,635934042;1,5;True;-1;13;0,05034652;0,047877811;0,043351199;0,037571564;0,034984928;0,033568867;0,029498978;0,028235558;0,022164233;0,02130569;0,019941658;0,017639497;0,01706155;-1;-1;-1;-1;-1;-1;-1;-1
1066;0,693882643;0,623762376;0,467532468;0,336633663;0;0;0;0,635934042;1,5;True;-1;9;0,055844434;0,050500315;0,037119284;0,023125464;0,018602658;0,017073862;0,014919863;0,014040234;0,012215495;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1067;0,693882643;0,623762376;0,468531469;0,336633663;0;0;0;0,635934042;1,5;True;-1;7;0,061836168;0,051400416;0,040092066;0,03240462;0,023597982;0,020189026;0,017537141;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1068;0,701268309;0,633663366;0,46953047;0,346534653;1;0;0;0,650879822;0,50952381;True;1;21;0,068000615;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1069;0,700575668;0,633663366;0,468531469;0,346534653;1;0;0;0,653400074;0,487878788;False;1;11;0,043591198;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1070;0,700575668;0,633663366;0,46953047;0,346534653;0;0;0;0,653400074;1,5;True;-1;7;0,05370279;0,054885522;0,041864891;0,039015427;0,026592048;0,02317859;0,019151198;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1071;0,697116663;0,643564356;0,470529471;0,336633663;0;0;0;0,667171452;1,5;True;-1;9;0,049788348;0,044463631;0,045100555;0,038794573;0,030845335;0,024154257;0,021308172;0,019468743;0,017836954;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1072;0,697116663;0,633663366;0,470529471;0,336633663;0;0;0;0,642418976;-1;False;-1;15;0,045086641;0,041009661;0,051952455;0,03906982;0,036214024;0,034312036;0,03023093;0,025288345;0,02389851;0,022529814;0,017935025;0,01884733;0,016898604;0,017748658;0,034155291;-1;-1;-1;-1;-1;-1
1073;0,697116663;0,633663366;0,470529471;0,336633663;0;0;0;0,642418976;1,5;True;-1;11;0,075797334;0,052688051;0,052582327;0,034496993;0,04056504;0,027736526;0,02659763;0,018948214;0,015405324;0,01478122;0,014197371;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1074;0,697116663;0,633663366;0,470529471;0,336633663;0;0;0;0,642418976;1,5;True;-1;9;0,043881681;0,028869128;0,025311036;0,028981261;0,023223564;0,020718042;0,017743818;0,016119262;0,016717177;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1075;0,688188055;0,633663366;0,470529471;0,346534653;1;0;0;0,655214102;0,292307692;False;8;13;0,042422902;0,041047297;0,034520581;0,03365143;0,032787185;0,027638657;0,02582141;0,022127043;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1076;0,68436471;0,623762376;0,470529471;0,336633663;0;0;0;0,643572938;-1;False;-1;15;0,120122515;0,068299264;0,060091928;0,061343513;0,045124359;0,037115153;0,040025365;0,035130672;0,041846532;0,039371978;0,0287292;0,029148489;0,024952363;0,029067412;0,023067772;-1;-1;-1;-1;-1;-1
1077;0,679584693;0,623762376;0,470529471;0,326732673;0;0;0;0,632473407;-1;False;-1;21;0,03826113;0,039721515;0,031724554;0,035595302;0,035900347;0,031711582;0,027303388;0,027501576;0,026171496;0,025405252;0,025314374;0,023330649;0,022346048;0,022968862;0,067214057;0,093979515;0,063087948;0,058983147;0,069132946;0,051880319;0,034890138
1078;0,679584693;0,623762376;0,470529471;0,326732673;0;0;0;0,632473407;1,5;True;-1;17;0,073757492;0,049916398;0,051574655;0,048397172;0,036511037;0,036640059;0,034093246;0,02677957;0,032501854;0,02979889;0,029178245;0,026812296;0,030507298;0,020153718;0,019421546;0,016416432;0,019787678;-1;-1;-1;-1
1079;0,687278569;0,613861386;0,470529471;0,336633663;1;0;0;0,623931376;0,637254902;False;1;17;0,045561306;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1080;0,694637178;0,623762376;0,470529471;0,326732673;0;0;0;0,638892872;1,5;True;-1;9;0,051011454;0,046652693;0,036535371;0,043228664;0,031745825;0,025842439;0,023482619;0,022635801;0,020584775;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1081;0,688771061;0,633663366;0,471528472;0,316831683;0;0;0;0,651686505;1,5;True;-1;21;0,045592394;0,04170892;0,040933121;0,039006151;0,032655023;0,032175519;0,032844543;0,032386858;0,027611285;0,034344405;0,033024434;0,025088288;0,033802118;0,025233358;0,022691829;0,021375978;0,018066684;0,015227612;0,014661238;0,015276399;0,016108193
1082;0,693617317;0,633663366;0,470529471;0,316831683;1;0;0;0,656414625;0,541176471;False;2;17;0,070379056;0,063500248;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1083;0,687028625;0,623762376;0,470529471;0,326732673;1;0;0;0,644910617;0,338095238;False;11;21;0,048651353;0,043682802;0,040158756;0,03870593;0,03462448;0,03517497;0,031365436;0,030231541;0,028216593;0,031298712;0,028888728;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1084;0,679086505;0,623762376;0,470529471;0,316831683;0;0;0;0,633320634;-1;False;-1;17;0,036448941;0,032899454;0,030675391;0,028454954;0,026473023;0,024642549;0,023111118;0,022290614;0,019474972;0,018789837;0,017607655;0,019880027;0,026450574;0,022688424;0,017874576;0,017301328;0,022340836;-1;-1;-1;-1
1085;0,679086505;0,613861386;0,470529471;0,316831683;0;0;0;0,608568159;-1;False;-1;15;0,076591238;0,070648097;0,069627382;0,05673486;0,048399627;0,049571164;0,043405183;0,04312215;0,036679711;0,032649647;0,037382152;0,040318172;0,035426449;0,034899864;0,03014854;-1;-1;-1;-1;-1;-1
1086;0,679086505;0,613861386;0,470529471;0,316831683;0;0;0;0,608568159;1,5;True;-1;11;0,038908716;0,037845623;0,030372964;0,027072228;0,024202567;0,020273969;0,020145249;0,018238129;0,014611042;0,015624879;0,013940247;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1087;0,674669742;0,613861386;0,471528472;0,326732673;1;0;0;0,596686971;0,3;True;7;15;0,056539483;0,0510884;0,040018469;0,040654458;0,03369958;0,029478889;0,027696673;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1088;0,674669742;0,603960396;0,470529471;0,326732673;0;0;0;0,571934496;-1;False;-1;7;0,067548104;0,047480565;0,046600845;0,030965757;0,022322105;0,018357487;0,017924057;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1089;0,674669742;0,603960396;0,471528472;0,326732673;0;0;0;0,571934496;1,5;True;-1;9;0,061174192;0,06216022;0,04668203;0,029601239;0,022638477;0,021274256;0,018478999;0,015360422;0,013391973;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1090;0,674669742;0,613861386;0,472527473;0,326732673;0;0;0;0,596686971;1,5;True;-1;7;0,045965578;0,029426875;0,028139362;0,025336385;0,023483703;0,017104339;0,012813388;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1091;0,672726856;0,613861386;0,471528472;0,316831683;0;0;0;0,584788413;-1;False;-1;9;0,033096764;0,031563267;0,024869161;0,021608153;0,027976241;0,027187653;0,023955455;0,021959713;0,019335395;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1092;0,669657211;0,613861386;0,471528472;0,326732673;1;0;0;0,59784829;0,319047619;False;9;21;0,037457146;0,040207732;0,038145792;0,03659552;0,034639001;0,033689767;0,029826937;0,030852938;0,028576702;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1093;0,669657211;0,613861386;0,472527473;0,326732673;0;0;0;0,59784829;1,5;True;-1;21;0,045489125;0,043375321;0,041664306;0,039953865;0,032608289;0,0314219;0,029781044;0,027750289;0,026086634;0,023553217;0,023948288;0,022031628;0,019602621;0,018937314;0,017292315;0,016594609;0,014809446;0,019861419;0,01657756;0,01490345;0,014064685
1094;0,669657211;0,613861386;0,472527473;0,326732673;0;0;0;0,59784829;-1;False;-1;7;0,029840965;0,024148403;0,021280052;0,020802081;0,017649094;0,015593761;0,016490426;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1095;0,672837228;0,613861386;0,472527473;0,336633663;1;0;0;0,611269632;0,355555556;False;2;9;0,044625722;0,035862919;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1096;0,671004012;0,613861386;0,472527473;0,326732673;0;0;0;0,623480854;1,5;True;-1;9;0,045480918;0,033977006;0,03191242;0,022302605;0,020092826;0,018382838;0,015467322;0,014835934;0,012623196;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1097;0,691972888;0,603960396;0,472527473;0,316831683;0;0;0;0,615230028;-1;False;-1;9;0,045522209;0,040343914;0,036483265;0,034275342;0,03109014;0,024525737;0,023041911;0,01911791;0,016904468;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1098;0,691972888;0,603960396;0,473526474;0,316831683;0;0;0;0,615230028;1,5;True;-1;15;0,112097748;0,034209374;0,032799695;0,030690962;0,029123111;0,023620728;0,021888372;0,018768316;0,01785419;0,016092913;0,015240246;0,01497016;0,01349582;0,014230799;0,012701504;-1;-1;-1;-1;-1;-1
1099;0,691972888;0,594059406;0,473526474;0,316831683;0;0;0;0,590477553;-1;False;-1;9;0,04685301;0,036312748;0,032931302;0,025503192;0,023214953;0,020844813;0,016343394;0,016493164;0,015773933;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1100;0,699712146;0,603960396;0,474525475;0,326732673;1;0;0;0,605398519;0,507017544;True;1;19;0,039537672;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1101;0,699712146;0,613861386;0,475524476;0,326732673;0;0;0;0,630150994;1,5;True;-1;9;0,064820424;0,043717839;0,043131262;0,030103492;0,027086133;0,021073502;0,018159907;0,016479092;0,013833088;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1102;0,699712146;0,613861386;0,476523477;0,326732673;0;0;0;0,630150994;1,5;True;-1;15;0,046926379;0,045190882;0,034823731;0,041040275;0,034162913;0,032930568;0,032967001;0,029217556;0,026451761;0,025204742;0,022684179;0,021259474;0,017844267;0,018306684;0,015493026;-1;-1;-1;-1;-1;-1
1103;0,699712146;0,613861386;0,477522478;0,326732673;0;0;0;0,630150994;1,5;True;-1;15;0,050513566;0,041597512;0,038888149;0,034581792;0,043468501;0,03389373;0,028764011;0,025877075;0,024123956;0,021430485;0,019662438;0,015408223;0,015971821;0,014757844;0,012503435;-1;-1;-1;-1;-1;-1
1104;0,696009969;0,613861386;0,476523477;0,316831683;0;0;0;0,617189698;-1;False;-1;11;0,043543287;0,052603953;0,0420569;0,037422493;0,064724922;0,057753194;0,059271105;0,052079786;0,051719651;0,053866543;0,047939122;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1105;0,681586892;0,623762376;0,476523477;0,316831683;1;0;0;0,616224986;0,043589744;True;11;13;0,072781093;0,061915193;0,062830433;0,070580103;0,043806862;0,044035085;0,032006051;0,030388985;0,021155519;0,021391841;0,019993428;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1106;0,681586892;0,613861386;0,476523477;0,316831683;0;0;0;0,591472511;-1;False;-1;13;0,077180259;0,06103044;0,099161163;0,052071735;0,044922825;0,069606386;0,044579923;0,055496212;0,072650261;0,026503211;0,02107155;0,023371164;0,027749836;-1;-1;-1;-1;-1;-1;-1;-1
1107;0,681586892;0,613861386;0,476523477;0,316831683;0;0;0;0,591472511;-1;False;-1;9;0,034418955;0,030095464;0,026097091;0,025301171;0,023569623;0,018647214;0,016937098;0,015336592;0,017789027;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1108;0,678905634;0,623762376;0,476523477;0,306930693;0;0;0;0,603528422;1,5;True;-1;17;0,041931938;0,046747737;0,039683901;0,036739688;0,031767782;0,028956072;0,034715012;0,026266739;0,025943737;0,023650341;0,021038339;0,0181034;0,016125821;0,016042817;0,013929318;0,014227213;0,013695112;-1;-1;-1;-1
1109;0,671578722;0,613861386;0,476523477;0,316831683;1;0;0;0,590547124;0,188888889;False;5;9;0,032272398;0,027917845;0,02372757;0,021504302;0,019461516;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1110;0,663917039;0,623762376;0,477522478;0,306930693;0;0;0;0,602548324;1,5;True;-1;11;0,036366671;0,035251234;0,027705822;0,025090545;0,02275222;0,020525286;0,018480308;0,017571835;0,015174092;0,013415431;0,011973422;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1111;0,669657196;0,613861386;0,477522478;0,306930693;1;0;0;0,604749372;0,150877193;False;12;19;0,064452738;0,045208842;0,054848455;0,052260339;0,04514901;0,049949698;0,041148532;0,046584219;0,03366736;0,029265825;0,035587002;0,023868335;-1;-1;-1;-1;-1;-1;-1;-1;-1
1112;0,661598055;0,603960396;0,476523477;0,316831683;1;0;0;0,590946227;0,105882353;False;10;17;0,06960851;0,05304648;0,041275367;0,03532147;0,032785226;0,028617408;0,027005315;0,023932967;0,021217022;0,021318072;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1113;0,669832458;0,603960396;0,477522478;0,326732673;1;0;0;0,579725104;0,366666667;True;1;15;0,031218836;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1114;0,652393947;0,594059406;0,477522478;0,336633663;1;0;0;0,564264328;-0,061538462;False;12;13;0,029909749;0,02760509;0,025003042;0,022361351;0,020880111;0,018919943;0,017527768;0,025080703;0,021839591;0,020390324;0,01976667;0,018406002;-1;-1;-1;-1;-1;-1;-1;-1;-1
1115;0,652393947;0,584158416;0,477522478;0,336633663;0;0;0;0,539511852;-1;False;-1;13;0,054132525;0,041824188;0,037514541;0,04292367;0,037635118;0,033968166;0,043845449;0,043014158;0,04142331;0,03678859;0,034325466;0,051956825;0,033532593;-1;-1;-1;-1;-1;-1;-1;-1
1116;0,652393947;0,584158416;0,477522478;0,336633663;0;0;0;0,539511852;1,5;True;-1;9;0,052883718;0,038492586;0,034344647;0,026936915;0,019734729;0,017213132;0,014707254;0,012559637;0,011362491;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1117;0,637751726;0,594059406;0,478521479;0,336633663;1;0;0;0,535727188;0,060606061;True;6;11;0,0325372;0,035544373;0,033877745;0,03258501;0,039740156;0,025252763;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1118;0,623819837;0,594059406;0,47952048;0,336633663;1;0;0;0,532722151;-0,061403509;True;15;19;0,042111013;0,041912273;0,036896266;0,030661259;0,032891836;0,027439293;0,026982978;0,031217236;0,026163265;0,031377763;0,025923682;0,021092372;0,022709968;0,024092929;0,025643673;-1;-1;-1;-1;-1;-1
1119;0,623819837;0,594059406;0,480519481;0,336633663;0;0;0;0,532722151;1,5;True;-1;9;0,057656925;0,03124013;0,02767528;0,020107478;0,018349478;0,016302569;0,014109931;0,012221354;0,011488941;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1120;0,631206498;0,584158416;0,47952048;0,346534653;1;0;0;0,519928519;0,207843137;False;2;17;0,037264138;0,037662495;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1121;0,639967473;0,594059406;0,480519481;0,336633663;0;0;0;0,534780004;1,5;True;-1;13;0,038822331;0,026622709;0,025682159;0,021926912;0,020312579;0,018498592;0,016237119;0,015387287;0,013850122;0,012314431;0,011482374;0,01137877;0,01003613;-1;-1;-1;-1;-1;-1;-1;-1
1122;0,632622459;0,603960396;0,481518482;0,326732673;0;0;0;0,54691357;1,5;True;-1;9;0,040294401;0,0319544;0,025170054;0,021996845;0,018173341;0,014541524;0,012612757;0,011787637;0,010374215;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1123;0,622980146;0,594059406;0,481518482;0,316831683;0;0;0;0,534663521;-1;False;-1;15;0,027994402;0,023767136;0,021742273;0,019884648;0,02011258;0,018129723;0,016886787;0,016474586;0,015117289;0,014171294;0,014266;0,012109001;0,018053891;0,012944255;0,021816147;-1;-1;-1;-1;-1;-1
1124;0,622980146;0,594059406;0,481518482;0,316831683;0;0;0;0,534663521;1,5;True;-1;11;0,037873775;0,031613071;0,023112366;0,020478033;0,018273434;0,022371044;0,019450972;0,016194452;0,013979136;0,014163787;0,012153042;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1125;0,61420297;0,594059406;0,482517483;0,326732673;1;0;0;0,51915197;-0,066666667;True;6;9;0,037039075;0,035798736;0,108644783;0,089764684;0,119482994;0,140293062;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1126;0,607828631;0,594059406;0,482517483;0,316831683;0;0;0;0,532923347;1,5;True;-1;11;0,027533861;0,027354177;0,02633599;0,02550808;0,017975062;0,015890323;0,014329552;0,01300854;0,01269496;0,014267798;0,011501001;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1127;0,6018873;0,584158416;0,482517483;0,326732673;1;0;0;0,51780007;-0,02745098;False;10;17;0,02776514;0,026482901;0,024129754;0,024600854;0,02338114;0,020732904;0,019498479;0,018227531;0,017505163;0,015953725;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1128;0,613751833;0,584158416;0,482517483;0,316831683;0;0;0;0,509109201;-1;False;-1;11;0,032035951;0,028066825;0,024738543;0,022569178;0,025969649;0,027625127;0,025790228;0,024889586;0,022073369;0,021927372;0,018588301;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1129;0,619213362;0,584158416;0,481518482;0,306930693;0;0;0;0,499978288;-1;False;-1;13;0,028033903;0,026254825;0,025269965;0,02014696;0,017846782;0,016493529;0,022653744;0,020016734;0,019746846;0,019366615;0,016453367;0,016807454;0,014623378;-1;-1;-1;-1;-1;-1;-1;-1
1130;0,619213362;0,584158416;0,482517483;0,306930693;0;0;0;0,499978288;1,5;True;-1;13;0,033834267;0,029733835;0,027449919;0,023749618;0,021453636;0,020392003;0,018928774;0,014630848;0,012879191;0,012392174;0,011685501;0,011068741;0,01008711;-1;-1;-1;-1;-1;-1;-1;-1
1131;0,619213362;0,584158416;0,483516484;0,306930693;0;0;0;0,499978288;1,5;True;-1;17;0,028878462;0,027036054;0,027037309;0,023783447;0,021374824;0,022008317;0,020387774;0,019341657;0,017942499;0,016734475;0,014844955;0,013281159;0,011843327;0,011444512;0,01073535;0,010417168;0,010465146;-1;-1;-1;-1
1132;0,625431126;0,584158416;0,484515485;0,316831683;1;0;0;0,486866977;0,175757576;True;2;11;0,049296793;0,095311508;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1133;0,625431126;0,584158416;0,484515485;0,316831683;0;0;0;0,486866977;1,5;True;-1;17;0,041399363;0,029624144;0,02854877;0,027496953;0,025360314;0,023102276;0,020709399;0,021360856;0,019533686;0,017852716;0,016368065;0,013891746;0,014086708;0,012917305;0,013237862;0,012789255;0,011907732;-1;-1;-1;-1
1134;0,608261199;0,574257426;0,484515485;0,326732673;1;0;0;0,469336401;-0,270588235;False;16;17;0,058593668;0,03844988;0,036524218;0,033284973;0,031090748;0,034427542;0,026720265;0,023903094;0,022031853;0,017837875;0,017973969;0,015997253;0,015162596;0,013283902;0,013376062;0,014113209;-1;-1;-1;-1;-1
1135;0,608519362;0,564356436;0,483516484;0,316831683;0;0;0;0,45943541;-1;False;-1;17;0,049617141;0,044805229;0,04055699;0,034858964;0,032395963;0,031643625;0,028783746;0,024119876;0,022295134;0,022201592;0,020845376;0,019862782;0,018131144;0,016097683;0,014507546;0,014235142;0,012887517;-1;-1;-1;-1
1136;0,617496408;0,574257426;0,484515485;0,326732673;1;0;0;0,470845123;0,152380952;True;2;21;0,02874933;0,029435858;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1137;0,615787007;0,584158416;0,484515485;0,326732673;1;0;0;0,469905798;0,066666667;True;2;15;0,037590843;0,041121274;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1138;0,605618586;0,594059406;0,484515485;0,316831683;0;0;0;0,483728357;1,5;True;-1;11;0,057757288;0,033221018;0,031600431;0,020361111;0,018494567;0,015597434;0,013714726;0,012365043;0,011005326;0,011446401;0,010797659;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1139;0,607369286;0,603960396;0,484515485;0,316831683;1;0;0;0,483345629;-0,28627451;True;12;17;0,034464385;0,029359711;0,02747497;0,025961854;0,023144873;0,022556631;0,022600785;0,022263741;0,019674394;0,016680283;0,314530998;0,24345085;-1;-1;-1;-1;-1;-1;-1;-1;-1
1140;0,599797158;0,603960396;0,485514486;0,306930693;0;0;0;0,498318706;1,5;True;-1;9;0,027208645;0,024913494;0,019779574;0,018685644;0,015887674;0,014037653;0,012007085;0,013302609;0,011195348;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1141;0,609899651;0,594059406;0,485514486;0,316831683;1;0;0;0,483746479;0,028205128;False;1;13;0,04589555;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1142;0,609899651;0,603960396;0,485514486;0,316831683;0;0;0;0,508498955;1,5;True;-1;7;0,026155241;0,021341065;0,017244678;0,015604649;0,012640693;0,011027134;0,009544815;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1143;0,611652686;0,603960396;0,486513487;0,306930693;0;0;0;0,524230528;1,5;True;-1;11;0,040647242;0,040738191;0,031668175;0,027554894;0,037132744;0,030634698;0,022537956;0,014194109;0,012895795;0,011930302;0,01418171;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1144;0,611652686;0,603960396;0,486513487;0,306930693;0;0;0;0,524230528;-1;False;-1;17;0,029545264;0,03657734;0,038058486;0,038010869;0,035716619;0,031494536;0,028626472;0,027378609;0,025375757;0,021629717;0,021463284;0,020558923;0,017891342;0,016782343;0,015457638;0,014221389;0,012624427;-1;-1;-1;-1
1145;0,611652686;0,603960396;0,487512488;0,306930693;0;0;0;0,524230528;1,5;True;-1;17;0,029585607;0,023810646;0,022505796;0,021567203;0,020850457;0,01926234;0,017533403;0,015764624;0,015016356;0,013900287;0,013116191;0,014113449;0,013347251;0,011953595;0,011225533;0,010746187;0,009776131;-1;-1;-1;-1
1146;0,611652686;0,594059406;0,487512488;0,306930693;0;0;0;0,499478052;-1;False;-1;9;0,024967019;0,021874327;0,019204885;0,019908538;0,018491542;0,016100034;0,015165998;0,014327567;0,014248462;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
